id,name,City,Country,ICAO,Lat,Long,Alt,Timezone,DST,Tz,type,Source
ZFM,Fort Mcpherson Airport,Fort Mcpherson,Canada,CZFM,67.40750122,-134.8609924,116,-7,A,America/Edmonton,airport,OurAirports
QLD,Blida Airport,Blida,Algeria,DAAB,36.50360107,2.814169884,535,1,N,Africa/Algiers,airport,OurAirports
BUJ,Bou Saada Airport,Bou Saada,Algeria,DAAD,35.33250046,4.206389904,1506,1,N,Africa/Algiers,airport,OurAirports
BJA,Soummam Airport,Bejaja,Algeria,DAAE,36.7120018,5.069920063,20,1,N,Africa/Algiers,airport,OurAirports
ALG,Houari Boumediene Airport,Algier,Algeria,DAAG,36.69100189,3.215409994,82,1,N,Africa/Algiers,airport,OurAirports
DJG,Djanet Inedbirene Airport,Djanet,Algeria,DAAJ,24.292801,9.45244,3176,1,N,Africa/Algiers,airport,OurAirports
\N,Boufarik Airport,Boufarik,Algeria,DAAK,36.545799,2.87611,335,1,N,Africa/Algiers,airport,OurAirports
\N,Reggane Airport,Reggan,Algeria,DAAN,26.7101,0.285647,955,1,N,Africa/Algiers,airport,OurAirports
VVZ,Illizi Takhamalt Airport,Illizi,Algeria,DAAP,26.7234993,8.622650146,1778,1,N,Africa/Algiers,airport,OurAirports
\N,Ain Oussera Airport,Ain Oussera,Algeria,DAAQ,35.52539825,2.878710032,2132,1,N,Africa/Algiers,airport,OurAirports
TMR,Aguenar – Hadj Bey Akhamok Airport,Tamanrasset,Algeria,DAAT,22.81150055,5.451079845,4518,1,N,Africa/Algiers,airport,OurAirports
GJL,Jijel Ferhat Abbas Airport,Jijel,Algeria,DAAV,36.79510117,5.87361002,36,1,N,Africa/Algiers,airport,OurAirports
MZW,Mecheria Airport,Mecheria,Algeria,DAAY,33.53590012,-0.242353007,3855,1,N,Africa/Algiers,airport,OurAirports
\N,Relizane Airport,Relizane,Algeria,DAAZ,35.752201,0.626272,282,1,N,Africa/Algiers,airport,OurAirports
AAE,Rabah Bitat Airport,Annaba,Algeria,DABB,36.822201,7.809174,16,1,N,Africa/Algiers,airport,OurAirports
CZL,Mohamed Boudiaf International Airport,Constantine,Algeria,DABC,36.27600098,6.620389938,2265,1,N,Africa/Algiers,airport,OurAirports
TEE,Cheikh Larbi Tébessi Airport,Tebessa,Algeria,DABS,35.43159866,8.12071991,2661,1,N,Africa/Algiers,airport,OurAirports
HRM,Hassi R'Mel Airport,Tilrempt,Algeria,DAFH,32.93040085,3.311539888,2540,1,N,Africa/Algiers,airport,OurAirports
TID,Bou Chekif Airport,Tiaret,Algeria,DAOB,35.34109879,1.463150024,3245,1,N,Africa/Algiers,airport,OurAirports
\N,Bou Sfer Airport,Bou Sfer,Algeria,DAOE,35.73540115,-0.805388987,187,1,N,Africa/Algiers,airport,OurAirports
TIN,Tindouf Airport,Tindouf,Algeria,DAOF,27.7003994,-8.167099953,1453,1,N,Africa/Algiers,airport,OurAirports
CFK,Ech Cheliff Airport,Ech-cheliff,Algeria,DAOI,36.21269989,1.331769943,463,1,N,Africa/Algiers,airport,OurAirports
TAF,Tafaraoui Airport,Oran,Algeria,DAOL,35.54240036,-0.532278001,367,1,N,Africa/Algiers,airport,OurAirports
TLM,Zenata – Messali El Hadj Airport,Tlemcen,Algeria,DAON,35.01670074,-1.450000048,814,1,N,Africa/Algiers,airport,OurAirports
ORN,Es Senia Airport,Oran,Algeria,DAOO,35.62390137,-0.621182978,295,1,N,Africa/Algiers,airport,OurAirports
BFW,Sidi Bel Abbes Airport,Sidi Bel Abbes,Algeria,DAOS,35.17179871,-0.593275011,1614,1,N,Africa/Algiers,airport,OurAirports
MUW,Ghriss Airport,Ghriss,Algeria,DAOV,35.20769882,0.147141993,1686,1,N,Africa/Algiers,airport,OurAirports
AZR,Touat Cheikh Sidi Mohamed Belkebir Airport,Adrar,Algeria,DAUA,27.83760071,-0.186414003,919,1,N,Africa/Algiers,airport,OurAirports
BSK,Biskra Airport,Biskra,Algeria,DAUB,34.79330063,5.738230228,289,1,N,Africa/Algiers,airport,OurAirports
ELG,El Golea Airport,El Golea,Algeria,DAUE,30.57130051,2.859590054,1306,1,N,Africa/Algiers,airport,OurAirports
GHA,Noumérat - Moufdi Zakaria Airport,Ghardaia,Algeria,DAUG,32.38410187,3.79411006,1512,1,N,Africa/Algiers,airport,OurAirports
HME,Oued Irara Airport,Hassi Messaoud,Algeria,DAUH,31.67300034,6.140439987,463,1,N,Africa/Algiers,airport,OurAirports
INZ,In Salah Airport,In Salah,Algeria,DAUI,27.25099945,2.512020111,896,1,N,Africa/Algiers,airport,OurAirports
TGR,Touggourt Sidi Madhi Airport,Touggourt,Algeria,DAUK,33.06779861,6.088669777,279,1,N,Africa/Algiers,airport,OurAirports
LOO,Laghouat Airport,Laghouat,Algeria,DAUL,33.76440048,2.928339958,2510,1,N,Africa/Algiers,airport,OurAirports
TMX,Timimoun Airport,Timimoun,Algeria,DAUT,29.2371006,0.276033014,1027,1,N,Africa/Algiers,airport,OurAirports
OGX,Ain el Beida Airport,Ouargla,Algeria,DAUU,31.91720009,5.412779808,492,1,N,Africa/Algiers,airport,OurAirports
IAM,In Aménas Airport,Zarzaitine,Algeria,DAUZ,28.0515,9.64291,1847,1,N,Africa/Algiers,airport,OurAirports
COO,Cadjehoun Airport,Cotonou,Benin,DBBB,6.357230186,2.384350061,19,1,N,Africa/Porto-Novo,airport,OurAirports
OUA,Ouagadougou Airport,Ouagadougou,Burkina Faso,DFFD,12.3532,-1.51242,1037,0,N,Africa/Ouagadougou,airport,OurAirports
BOY,Bobo Dioulasso Airport,Bobo-dioulasso,Burkina Faso,DFOO,11.16009998,-4.33096981,1511,0,N,Africa/Ouagadougou,airport,OurAirports
ACC,Kotoka International Airport,Accra,Ghana,DGAA,5.6051898,-0.166786,205,0,N,Africa/Accra,airport,OurAirports
TML,Tamale Airport,Tamale,Ghana,DGLE,9.557189941,-0.863214016,553,0,N,Africa/Accra,airport,OurAirports
\N,Wa Airport,Wa,Ghana,DGLW,10.08269978,-2.507689953,1060,0,N,Africa/Accra,airport,OurAirports
NYI,Sunyani Airport,Sunyani,Ghana,DGSN,7.361830235,-2.328759909,1014,0,N,Africa/Accra,airport,OurAirports
TKD,Takoradi Airport,Takoradi,Ghana,DGTK,4.89605999,-1.774760008,21,0,N,Africa/Accra,airport,OurAirports
ABJ,Port Bouet Airport,Abidjan,Cote d'Ivoire,DIAP,5.261390209,-3.926290035,21,0,N,Africa/Abidjan,airport,OurAirports
BYK,Bouaké Airport,Bouake,Cote d'Ivoire,DIBK,7.738800049,-5.07366991,1230,0,N,Africa/Abidjan,airport,OurAirports
DJO,Daloa Airport,Daloa,Cote d'Ivoire,DIDL,6.792809963,-6.473189831,823,0,N,Africa/Abidjan,airport,OurAirports
HGO,Korhogo Airport,Korhogo,Cote d'Ivoire,DIKO,9.387180328,-5.556660175,1214,0,N,Africa/Abidjan,airport,OurAirports
MJC,Man Airport,Man,Cote d'Ivoire,DIMN,7.272069931,-7.587359905,1089,0,N,Africa/Abidjan,airport,OurAirports
SPY,San Pedro Airport,San Pedro,Cote d'Ivoire,DISP,4.746719837,-6.660820007,26,0,N,Africa/Abidjan,airport,OurAirports
ASK,Yamoussoukro Airport,Yamoussoukro,Cote d'Ivoire,DIYO,6.903170109,-5.365580082,699,0,N,Africa/Abidjan,airport,OurAirports
ABV,Nnamdi Azikiwe International Airport,Abuja,Nigeria,DNAA,9.006790161,7.263169765,1123,1,N,Africa/Lagos,airport,OurAirports
AKR,Akure Airport,Akure,Nigeria,DNAK,7.246739864,5.301010132,1100,1,N,Africa/Lagos,airport,OurAirports
BNI,Benin Airport,Benin,Nigeria,DNBE,6.316979885,5.599500179,258,1,N,Africa/Lagos,airport,OurAirports
CBQ,Margaret Ekpo International Airport,Calabar,Nigeria,DNCA,4.976019859,8.347200394,210,1,N,Africa/Lagos,airport,OurAirports
ENU,Akanu Ibiam International Airport,Enugu,Nigeria,DNEN,6.474269867,7.56196022,466,1,N,Africa/Lagos,airport,OurAirports
\N,Gusau Airport,Gusau,Nigeria,DNGU,12.1717,6.69611,1520,1,N,Africa/Lagos,airport,OurAirports
IBA,Ibadan Airport,Ibadan,Nigeria,DNIB,7.362460136,3.978329897,725,1,N,Africa/Lagos,airport,OurAirports
ILR,Ilorin International Airport,Ilorin,Nigeria,DNIL,8.440210342,4.493919849,1126,1,N,Africa/Lagos,airport,OurAirports
JOS,Yakubu Gowon Airport,Jos,Nigeria,DNJO,9.639829636,8.869050026,4232,1,N,Africa/Lagos,airport,OurAirports
KAD,Kaduna Airport,Kaduna,Nigeria,DNKA,10.6960001,7.320109844,2073,1,N,Africa/Lagos,airport,OurAirports
KAN,Mallam Aminu International Airport,Kano,Nigeria,DNKN,12.0476,8.52462,1562,1,N,Africa/Lagos,airport,OurAirports
MIU,Maiduguri International Airport,Maiduguri,Nigeria,DNMA,11.85529995,13.08090019,1099,1,N,Africa/Lagos,airport,OurAirports
MDI,Makurdi Airport,Makurdi,Nigeria,DNMK,7.70388,8.61394,371,1,N,Africa/Lagos,airport,OurAirports
LOS,Murtala Muhammed International Airport,Lagos,Nigeria,DNMM,6.577370167,3.321160078,135,1,N,Africa/Lagos,airport,OurAirports
MXJ,Minna Airport,Minna,Nigeria,DNMN,9.652170181,6.462259769,834,1,N,Africa/Lagos,airport,OurAirports
PHC,Port Harcourt International Airport,Port Hartcourt,Nigeria,DNPO,5.015490055,6.949590206,87,1,N,Africa/Lagos,airport,OurAirports
SKO,Sadiq Abubakar III International Airport,Sokoto,Nigeria,DNSO,12.91629982,5.207190037,1010,1,N,Africa/Lagos,airport,OurAirports
YOL,Yola Airport,Yola,Nigeria,DNYO,9.25755024,12.43039989,599,1,N,Africa/Lagos,airport,OurAirports
ZAR,Zaria Airport,Zaria,Nigeria,DNZA,11.1302,7.68581,2170,1,N,Africa/Lagos,airport,OurAirports
MFQ,Maradi Airport,Maradi,Niger,DRRM,13.50249958,7.126749992,1240,1,N,Africa/Niamey,airport,OurAirports
NIM,Diori Hamani International Airport,Niamey,Niger,DRRN,13.4815,2.18361,732,1,N,Africa/Niamey,airport,OurAirports
THZ,Tahoua Airport,Tahoua,Niger,DRRT,14.8757,5.265359879,1266,1,N,Africa/Niamey,airport,OurAirports
AJY,Mano Dayak International Airport,Agadez,Niger,DRZA,16.9659996,8.000109673,1657,1,N,Africa/Niamey,airport,OurAirports
\N,Dirkou Airport,Dirkou,Niger,DRZD,18.96870041,12.86870003,1273,1,N,Africa/Niamey,airport,OurAirports
\N,Diffa Airport,Diffa,Niger,DRZF,13.37290001,12.6267004,994,1,N,Africa/Niamey,airport,OurAirports
ZND,Zinder Airport,Zinder,Niger,DRZR,13.77900028,8.98375988,1516,1,N,Africa/Niamey,airport,OurAirports
MIR,Monastir Habib Bourguiba International Airport,Monastir,Tunisia,DTMB,35.7580986,10.75469971,9,1,E,Africa/Tunis,airport,OurAirports
TUN,Tunis Carthage International Airport,Tunis,Tunisia,DTTA,36.85100174,10.22719955,22,1,E,Africa/Tunis,airport,OurAirports
\N,Sidi Ahmed Air Base,Bizerte,Tunisia,DTTB,37.245398,9.79145,20,1,E,Africa/Tunis,airport,OurAirports
\N,Remada Air Base,Remada,Tunisia,DTTD,32.30619812,10.38210011,1004,1,E,Africa/Tunis,airport,OurAirports
GAF,Gafsa Ksar International Airport,Gafsa,Tunisia,DTTF,34.42200089,8.822500229,1060,1,E,Africa/Tunis,airport,OurAirports
GAE,Gabès Matmata International Airport,Gabes,Tunisia,DTTG,33.87689972,10.10330009,26,1,E,Africa/Tunis,airport,OurAirports
\N,Borj El Amri Airport,Bordj El Amri,Tunisia,DTTI,36.72129822,9.943149567,110,1,E,Africa/Tunis,airport,OurAirports
DJE,Djerba Zarzis International Airport,Djerba,Tunisia,DTTJ,33.875,10.7755003,19,1,E,Africa/Tunis,airport,OurAirports
EBM,El Borma Airport,El Borma,Tunisia,DTTR,31.70429993,9.254619598,827,1,E,Africa/Tunis,airport,OurAirports
SFA,Sfax Thyna International Airport,Sfax,Tunisia,DTTX,34.7179985,10.69099998,85,1,E,Africa/Tunis,airport,OurAirports
TOE,Tozeur Nefta International Airport,Tozeur,Tunisia,DTTZ,33.93970108,8.110560417,287,1,E,Africa/Tunis,airport,OurAirports
LRL,Niamtougou International Airport,Niatougou,Togo,DXNG,9.76733017,1.091249943,1515,0,N,Africa/Lome,airport,OurAirports
LFW,Lomé-Tokoin Airport,Lome,Togo,DXXX,6.165609837,1.254510045,72,0,N,Africa/Lome,airport,OurAirports
ANR,Antwerp International Airport (Deurne),Antwerp,Belgium,EBAW,51.18939972,4.460279942,39,1,E,Europe/Brussels,airport,OurAirports
\N,Beauvechain Air Base,Beauvechain,Belgium,EBBE,50.75859833,4.768330097,370,1,E,Europe/Brussels,airport,OurAirports
\N,Kleine Brogel Air Base,Kleine Brogel,Belgium,EBBL,51.168301,5.47,200,1,E,Europe/Brussels,airport,OurAirports
BRU,Brussels Airport,Brussels,Belgium,EBBR,50.90140152,4.48443985,184,1,E,Europe/Brussels,airport,OurAirports
\N,Jehonville Air Base,Bertrix,Belgium,EBBX,49.89170074,5.223889828,1514,1,E,Europe/Brussels,airport,OurAirports
CRL,Brussels South Charleroi Airport,Charleroi,Belgium,EBCI,50.459202,4.45382,614,1,E,Europe/Brussels,airport,OurAirports
\N,Chièvres Air Base,Chievres,Belgium,EBCV,50.57580185,3.83100009,194,1,E,Europe/Brussels,airport,OurAirports
\N,Koksijde Air Base,Koksijde,Belgium,EBFN,51.09030151,2.652780056,20,1,E,Europe/Brussels,airport,OurAirports
\N,Florennes Air Base,Florennes,Belgium,EBFS,50.24330139,4.645830154,935,1,E,Europe/Brussels,airport,OurAirports
KJK,Wevelgem Airport,Kortrijk-vevelgem,Belgium,EBKT,50.81719971,3.20472002,64,1,E,Europe/Brussels,airport,OurAirports
LGG,Liège Airport,Liege,Belgium,EBLG,50.63740158,5.443220139,659,1,E,Europe/Brussels,airport,OurAirports
OST,Ostend-Bruges International Airport,Ostend,Belgium,EBOS,51.19889832,2.862220049,13,1,E,Europe/Brussels,airport,OurAirports
\N,Zutendaal Air Base,Zutendaal,Belgium,EBSL,50.94749832,5.590559959,312,1,E,Europe/Brussels,airport,OurAirports
\N,Brustem Airfield Sint Truiden,Sint-truiden,Belgium,EBST,50.791901,5.20167,246,1,E,Europe/Brussels,airport,OurAirports
\N,Saint Hubert Air Base,St.-hubert,Belgium,EBSU,50.03440094,5.440810204,1930,1,E,Europe/Brussels,airport,OurAirports
\N,Ursel Air Base,Ursel,Belgium,EBUL,51.14419937,3.47555995,95,1,E,Europe/Brussels,airport,OurAirports
\N,Weelde Air Base,Weelde,Belgium,EBWE,51.39479828,4.960189819,105,1,E,Europe/Brussels,airport,OurAirports
OBL,Zoersel (Oostmalle) Airfield,Zoersel,Belgium,EBZR,51.264702,4.75333,53,1,E,Europe/Brussels,airport,OurAirports
\N,Flugplatz Bautzen,Bautzen,Germany,EDAB,51.193611,14.519722,568,1,E,Europe/Berlin,airport,OurAirports
AOC,Altenburg-Nobitz Airport,Altenburg,Germany,EDAC,50.981945,12.506389,640,1,E,Europe/Berlin,airport,OurAirports
\N,Dessau Airfield,Dessau,Germany,EDAD,51.831694,12.190962,187,1,E,Europe/Berlin,airport,OurAirports
\N,Eisenhüttenstadt Airfield,Eisenhuettenstadt,Germany,EDAE,52.195856,14.58753,144,1,E,Europe/Berlin,airport,OurAirports
\N,Großenhain Airport,Suhl,Germany,EDAK,51.30805588,13.5555563,417,1,E,Europe/Berlin,airport,OurAirports
\N,Merseburg Airport,Muehlhausen,Germany,EDAM,51.3630556,11.9408333,341,1,E,Europe/Berlin,airport,OurAirports
\N,Halle-Oppin Airport,Halle,Germany,EDAQ,51.552223,12.053889,348,1,E,Europe/Berlin,airport,OurAirports
IES,Riesa-Göhlis Airport,Riesa,Germany,EDAU,51.29360962,13.35611057,322,1,E,Europe/Berlin,airport,OurAirports
REB,Rechlin-Lärz Airport,Rechlin-laerz,Germany,EDAX,53.30638886,12.75222206,220,1,E,Europe/Berlin,airport,OurAirports
\N,Strausberg Airport,Strausberg,Germany,EDAY,52.58055496,13.91666698,262,1,E,Europe/Berlin,airport,OurAirports
QXH,Schönhagen Airport,Schoenhagen,Germany,EDAZ,52.203609,13.156389,152,1,E,Europe/Berlin,airport,OurAirports
BBH,Barth Airport,Barth,Germany,EDBH,54.338253,12.710515,23,1,E,Europe/Berlin,airport,OurAirports
\N,Jena-Schöngleina Airfield,Jena,Germany,EDBJ,50.915279,11.714444,1247,1,E,Europe/Berlin,airport,OurAirports
\N,Kyritz Airport,Kyritz,Germany,EDBK,52.91888809,12.42527771,131,1,E,Europe/Berlin,airport,OurAirports
ZMG,"Magdeburg ""City"" Airport",Magdeburg,Germany,EDBM,52.073612,11.626389,259,1,E,Europe/Berlin,airport,OurAirports
\N,Rothenburg/Görlitz Airport,Rothenburg/ol,Germany,EDBR,51.36333466,14.94999981,518,1,E,Europe/Berlin,airport,OurAirports
\N,Anklam Airfield,Anklam,Germany,EDCA,53.832779,13.668611,16,1,E,Europe/Berlin,airport,OurAirports
CBU,Cottbus-Drewitz Airport,Cottbus,Germany,EDCD,51.889442,14.531944,272,1,E,Europe/Berlin,airport,OurAirports
\N,Kamenz Airport,Kamenz,Germany,EDCM,51.29694366,14.12749958,495,1,E,Europe/Berlin,airport,OurAirports
SXF,Berlin-Schönefeld Airport,Berlin,Germany,EDDB,52.380001,13.5225,157,1,E,Europe/Berlin,airport,OurAirports
DRS,Dresden Airport,Dresden,Germany,EDDC,51.13280106,13.76720047,755,1,E,Europe/Berlin,airport,OurAirports
ERF,Erfurt Airport,Erfurt,Germany,EDDE,50.97980118,10.95810032,1036,1,E,Europe/Berlin,airport,OurAirports
FRA,Frankfurt am Main Airport,Frankfurt,Germany,EDDF,50.033333,8.570556,364,1,E,Europe/Berlin,airport,OurAirports
FMO,Münster Osnabrück Airport,Munster,Germany,EDDG,52.13460159,7.684830189,160,1,E,Europe/Berlin,airport,OurAirports
HAM,Hamburg Airport,Hamburg,Germany,EDDH,53.63040161,9.988229752,53,1,E,Europe/Berlin,airport,OurAirports
THF,Berlin-Tempelhof International Airport,Berlin,Germany,EDDI,52.47299957,13.40390015,167,1,E,Europe/Berlin,airport,OurAirports
CGN,Cologne Bonn Airport,Cologne,Germany,EDDK,50.86589813,7.142739773,302,1,E,Europe/Berlin,airport,OurAirports
DUS,Düsseldorf Airport,Duesseldorf,Germany,EDDL,51.289501,6.76678,147,1,E,Europe/Berlin,airport,OurAirports
MUC,Munich Airport,Munich,Germany,EDDM,48.353802,11.7861,1487,1,E,Europe/Berlin,airport,OurAirports
NUE,Nuremberg Airport,Nuernberg,Germany,EDDN,49.498699,11.078056,1046,1,E,Europe/Berlin,airport,OurAirports
LEJ,Leipzig/Halle Airport,Leipzig,Germany,EDDP,51.423889,12.236389,465,1,E,Europe/Berlin,airport,OurAirports
SCN,Saarbrücken Airport,Saarbruecken,Germany,EDDR,49.21459961,7.109509945,1058,1,E,Europe/Berlin,airport,OurAirports
STR,Stuttgart Airport,Stuttgart,Germany,EDDS,48.68989944,9.221960068,1276,1,E,Europe/Berlin,airport,OurAirports
TXL,Berlin-Tegel Airport,Berlin,Germany,EDDT,52.5597,13.2877,122,1,E,Europe/Berlin,airport,OurAirports
HAJ,Hannover Airport,Hannover,Germany,EDDV,52.46110153,9.685079575,183,1,E,Europe/Berlin,airport,OurAirports
BRE,Bremen Airport,Bremen,Germany,EDDW,53.04750061,8.786669731,14,1,E,Europe/Berlin,airport,OurAirports
QEF,Frankfurt-Egelsbach Airport,Egelsbach,Germany,EDFE,49.959999,8.645833,384,1,E,Europe/Berlin,airport,OurAirports
HHN,Frankfurt-Hahn Airport,Hahn,Germany,EDFH,49.9487,7.26389,1649,1,E,Europe/Berlin,airport,OurAirports
MHG,Mannheim-City Airport,Mannheim,Germany,EDFM,49.473057,8.514167,308,1,E,Europe/Berlin,airport,OurAirports
\N,Allendorf/Eder Airport,Allendorf,Germany,EDFQ,51.03499985,8.680832863,1158,1,E,Europe/Berlin,airport,OurAirports
\N,Worms Airport,Worms,Germany,EDFV,49.606945,8.368333,295,1,E,Europe/Berlin,airport,OurAirports
\N,Mainz-Finthen Airport,Mainz,Germany,EDFZ,49.967499,8.147222,525,1,E,Europe/Berlin,airport,OurAirports
EIB,Eisenach-Kindel Airport,Eisenach,Germany,EDGE,50.991604,10.47973,1112,1,E,Europe/Berlin,airport,OurAirports
SGE,Siegerland Airport,Siegerland,Germany,EDGS,50.70769882,8.082969666,1966,1,E,Europe/Berlin,airport,OurAirports
XFW,Hamburg-Finkenwerder Airport,Hamburg,Germany,EDHI,53.53527832,9.83555603,23,1,E,Europe/Berlin,airport,OurAirports
KEL,Kiel-Holtenau Airport,Kiel,Germany,EDHK,54.37944412,10.14527798,102,1,E,Europe/Berlin,airport,OurAirports
LBC,Lübeck Blankensee Airport,Luebeck,Germany,EDHL,53.80540085,10.71920013,53,1,E,Europe/Berlin,airport,OurAirports
\N,Flugplatz Dahlemer Binz,Dahlemer Binz,Germany,EDKV,50.40555573,6.528889179,1896,1,E,Europe/Berlin,airport,OurAirports
\N,Meinerzhagen Airport,Meinerzhagen,Germany,EDKZ,51.09999847,7.599999905,1549,1,E,Europe/Berlin,airport,OurAirports
\N,Arnsberg-Menden Airport,Arnsberg,Germany,EDLA,51.48389053,7.898333073,794,1,E,Europe/Berlin,airport,OurAirports
ESS,Essen Mulheim Airport,Essen,Germany,EDLE,51.40230179,6.937329769,424,1,E,Europe/Berlin,airport,OurAirports
BFE,Bielefeld Airport,Bielefeld,Germany,EDLI,51.964722,8.544444,454,1,E,Europe/Berlin,airport,OurAirports
MGL,Mönchengladbach Airport,Moenchengladbach,Germany,EDLN,51.230278,6.504444,125,1,E,Europe/Berlin,airport,OurAirports
PAD,Paderborn Lippstadt Airport,Paderborn,Germany,EDLP,51.61410141,8.616319656,699,1,E,Europe/Berlin,airport,OurAirports
\N,Stadtlohn-Vreden Airport,Stadtlohn,Germany,EDLS,51.99583435,6.840556145,157,1,E,Europe/Berlin,airport,OurAirports
DTM,Dortmund Airport,Dortmund,Germany,EDLW,51.5182991,7.612239838,425,1,E,Europe/Berlin,airport,OurAirports
AGB,Augsburg Airport,Augsburg,Germany,EDMA,48.425278,10.931667,1516,1,E,Europe/Berlin,airport,OurAirports
\N,Biberach a.d. Riß Airfield,Biberach,Germany,EDMB,48.111111,9.762778,1903,1,E,Europe/Berlin,airport,OurAirports
\N,Eggenfelden Airport,Eggenfelden,Germany,EDME,48.39611053,12.72361088,1342,1,E,Europe/Berlin,airport,OurAirports
\N,Mindelheim-Mattsies Airfield,Mindelheim,Germany,EDMN,48.106945,10.525,1857,1,E,Europe/Berlin,airport,OurAirports
OBF,Oberpfaffenhofen Airport,Oberpfaffenhofen,Germany,EDMO,48.081402,11.2831,1947,1,E,Europe/Berlin,airport,OurAirports
RBM,Straubing Airport,Straubing,Germany,EDMS,48.90083313,12.51666737,1047,1,E,Europe/Berlin,airport,OurAirports
\N,Vilshofen Airport,Vilshofen,Germany,EDMV,48.63499832,13.19555569,991,1,E,Europe/Berlin,airport,OurAirports
\N,Leutkirch-Unterzeil Airport,Leutkirch,Germany,EDNL,47.85889053,10.01416683,2100,1,E,Europe/Berlin,airport,OurAirports
FDH,Friedrichshafen Airport,Friedrichshafen,Germany,EDNY,47.67129898,9.511489868,1367,1,E,Europe/Berlin,airport,OurAirports
SZW,Schwerin Parchim Airport,Parchim,Germany,EDOP,53.426998,11.7834,166,1,E,Europe/Berlin,airport,OurAirports
\N,Stendal-Borstel Airport,Stendal,Germany,EDOV,52.62888718,11.81861115,184,1,E,Europe/Berlin,airport,OurAirports
\N,Aalen-Heidenheim/Elchingen Airport,Aalen-heidenheim,Germany,EDPA,48.77777863,10.26472187,1916,1,E,Europe/Berlin,airport,OurAirports
BYU,Bayreuth Airport,Bayreuth,Germany,EDQD,49.985001,11.64,1601,1,E,Europe/Berlin,airport,OurAirports
URD,Burg Feuerstein Airport,Burg Feuerstein,Germany,EDQE,49.79416656,11.13361073,1673,1,E,Europe/Berlin,airport,OurAirports
